1.2174e-02 1.4365e-14 4.4260e-14 3.6031e-14 7.3617e-15 1.2484e-14 3.8980e-15 2.0365e-16 1.0080e-17 0.0000e+00 0.0000e+00
1.2899e-02 1.4074e-14 4.4709e-14 3.6224e-14 7.3846e-15 1.2513e-14 3.9941e-15 2.3093e-16 1.2176e-17 0.0000e+00 0.0000e+00
1.3667e-02 1.3758e-14 4.5121e-14 3.6378e-14 7.4072e-15 1.2540e-14 4.1309e-15 2.6021e-16 1.4434e-17 0.0000e+00 0.0000e+00
1.4481e-02 1.3421e-14 4.5385e-14 3.6565e-14 7.4356e-15 1.2567e-14 4.2673e-15 2.9146e-16 1.6860e-17 0.0000e+00 0.0000e+00
1.5344e-02 1.3070e-14 4.5694e-14 3.6718e-14 7.4572e-15 1.2601e-14 4.3629e-15 3.3786e-16 1.9452e-17 0.0000e+00 0.0000e+00
1.6258e-02 1.2709e-14 4.5932e-14 3.6871e-14 7.4786e-15 1.2626e-14 4.4983e-15 3.7386e-16 2.2207e-17 0.0000e+00 0.0000e+00
1.7226e-02 1.2342e-14 4.5992e-14 3.7057e-14 7.5052e-15 1.2650e-14 4.5931e-15 4.1184e-16 2.5141e-17 0.0000e+00 0.0000e+00
1.8252e-02 1.1970e-14 4.6050e-14 3.7213e-14 7.5260e-15 1.2673e-14 4.7268e-15 4.5178e-16 2.8246e-17 0.0000e+00 0.0000e+00
1.9339e-02 1.1597e-14 4.5912e-14 3.7372e-14 7.5467e-15 1.2696e-14 4.8205e-15 4.9368e-16 3.0359e-17 0.0000e+00 0.0000e+00
2.0491e-02 1.1225e-14 4.5747e-14 3.7563e-14 7.5673e-15 1.2718e-14 4.9518e-15 5.3750e-16 3.3754e-17 0.0000e+00 0.0000e+00
2.1711e-02 1.0854e-14 4.5381e-14 3.7729e-14 7.5927e-15 1.2747e-14 5.0437e-15 6.0114e-16 3.7329e-17 0.0000e+00 0.0000e+00
2.3004e-02 1.0487e-14 4.4981e-14 3.7901e-14 7.6133e-15 1.2767e-14 5.1722e-15 6.4948e-16 4.1081e-17 0.0000e+00 0.0000e+00
2.4374e-02 1.0125e-14 4.4390e-14 3.8104e-14 7.6340e-15 1.2788e-14 5.2621e-15 6.9966e-16 4.3618e-17 0.0000e+00 0.0000e+00
2.5826e-02 9.7688e-15 4.3775e-14 3.8291e-14 7.6550e-15 1.2808e-14 5.3872e-15 7.5164e-16 4.7665e-17 0.0000e+00 0.0000e+00
2.7364e-02 9.4187e-15 4.2992e-14 3.8486e-14 7.6764e-15 1.2828e-14 5.4747e-15 7.8475e-16 5.1905e-17 5.8783e-19 0.0000e+00
2.8994e-02 9.0757e-15 4.2131e-14 3.8693e-14 7.6981e-15 1.2848e-14 5.5611e-15 8.3958e-16 5.4745e-17 2.4855e-18 0.0000e+00
3.0721e-02 8.7402e-15 4.1273e-14 3.8912e-14 7.7204e-15 1.2868e-14 5.6465e-15 8.9609e-16 5.9276e-17 4.5996e-18 0.0000e+00
3.2551e-02 8.4128e-15 4.0290e-14 3.9165e-14 7.7468e-15 1.2887e-14 5.7645e-15 9.5426e-16 6.3999e-17 6.9238e-18 0.0000e+00
3.4490e-02 8.0935e-15 3.9329e-14 3.9412e-14 7.7701e-15 1.2906e-14 5.8471e-15 1.0140e-15 6.7144e-17 8.5589e-18 0.0000e+00
3.6544e-02 7.7828e-15 3.8269e-14 3.9674e-14 7.7941e-15 1.2925e-14 5.9284e-15 1.0753e-15 7.2166e-17 1.1243e-17 0.0000e+00
3.8720e-02 7.4806e-15 3.7185e-14 3.9948e-14 7.8188e-15 1.2945e-14 6.0086e-15 1.1141e-15 7.5499e-17 1.4141e-17 0.0000e+00
4.1027e-02 7.1875e-15 3.6087e-14 4.0228e-14 7.8440e-15 1.2964e-14 6.1184e-15 1.1777e-15 8.0811e-17 1.6132e-17 0.0000e+00
4.3470e-02 6.9028e-15 3.5036e-14 4.0501e-14 7.8699e-15 1.2984e-14 6.1955e-15 1.2427e-15 8.6319e-17 1.9394e-17 0.0000e+00
4.6059e-02 6.6271e-15 3.3926e-14 4.0744e-14 7.8958e-15 1.3003e-14 6.2713e-15 1.3091e-15 8.9944e-17 2.2877e-17 0.0000e+00
4.8803e-02 6.3601e-15 3.2819e-14 4.0925e-14 7.9215e-15 1.3023e-14 6.3459e-15 1.3508e-15 9.3640e-17 2.5245e-17 0.0000e+00
5.1709e-02 6.1019e-15 3.1720e-14 4.1009e-14 7.9459e-15 1.3042e-14 6.4194e-15 1.4191e-15 9.9506e-17 2.9101e-17 0.0000e+00
5.4789e-02 5.8523e-15 3.0682e-14 4.0961e-14 7.9677e-15 1.3061e-14 6.4916e-15 1.4884e-15 1.0337e-16 3.3188e-17 0.0000e+00
5.8052e-02 5.6111e-15 2.9609e-14 4.0766e-14 7.9850e-15 1.3080e-14 6.5627e-15 1.5319e-15 1.0952e-16 3.5929e-17 0.0000e+00
6.1510e-02 5.3784e-15 2.8554e-14 4.0419e-14 7.9951e-15 1.3098e-14 6.6327e-15 1.6029e-15 1.1353e-16 4.0409e-17 0.0000e+00
6.5173e-02 5.1539e-15 2.7519e-14 3.9933e-14 7.9948e-15 1.3115e-14 6.7017e-15 1.6474e-15 1.1992e-16 4.3394e-17 0.0000e+00
6.9055e-02 4.9374e-15 2.6506e-14 3.9324e-14 7.9804e-15 1.3129e-14 6.7697e-15 1.7198e-15 1.2406e-16 4.8247e-17 0.0000e+00
7.3168e-02 4.7288e-15 2.5516e-14 3.8612e-14 7.9483e-15 1.3137e-14 6.8368e-15 1.7651e-15 1.2825e-16 5.1469e-17 0.0000e+00
7.7526e-02 4.5279e-15 2.4551e-14 3.7817e-14 7.8960e-15 1.3142e-14 6.9032e-15 1.8387e-15 1.3494e-16 5.6735e-17 0.0000e+00
