4.1987e+00 3.2469e-17 6.3827e-17 2.0242e-15 4.6398e-16 4.2319e-17
4.4488e+00 3.0857e-17 6.0688e-17 1.9283e-15 4.4246e-16 4.0970e-17
4.7138e+00 2.9325e-17 5.7704e-17 1.8369e-15 4.2191e-16 3.8999e-17
4.9945e+00 2.7870e-17 5.4868e-17 1.7481e-15 4.0228e-16 3.7741e-17
5.2920e+00 2.6486e-17 5.2163e-17 1.6644e-15 3.8351e-16 3.5892e-17
5.6072e+00 2.5170e-17 4.9599e-17 1.5849e-15 3.6556e-16 3.4724e-17
5.9411e+00 2.3918e-17 4.7159e-17 1.5104e-15 3.4847e-16 3.2988e-17
6.2950e+00 2.2728e-17 4.4840e-17 1.4388e-15 3.3216e-16 3.1916e-17
6.6699e+00 2.1600e-17 4.2631e-17 1.3706e-15 3.1661e-16 3.0301e-17
7.0672e+00 2.0527e-17 4.0544e-17 1.3052e-15 3.0176e-16 2.9320e-17
7.4881e+00 1.9517e-17 3.8564e-17 1.2429e-15 2.8760e-16 2.7825e-17
7.9341e+00 1.8553e-17 3.6681e-17 1.1834e-15 2.7408e-16 2.6932e-17
8.4067e+00 1.7624e-17 3.4867e-17 1.1268e-15 2.6120e-16 2.5551e-17
8.9074e+00 1.6748e-17 3.3142e-17 1.0729e-15 2.4892e-16 2.4741e-17
9.4379e+00 1.5914e-17 3.1506e-17 1.0215e-15 2.3720e-16 2.3467e-17
1.0000e+01 1.5124e-17 2.9949e-17 9.7227e-16 2.2599e-16 2.2250e-17
