3.1440e+00 1.1073e-16 3.8030e-16 5.1823e-16 1.1710e-15 4.7499e-16 2.2232e-17 5.2112e-18 2.7718e-18
3.3313e+00 1.0547e-16 3.6232e-16 4.9382e-16 1.1161e-15 4.5328e-16 2.1561e-17 5.1003e-18 2.7092e-18
3.5297e+00 1.0033e-16 3.4508e-16 4.7047e-16 1.0637e-15 4.3248e-16 2.0553e-17 4.9090e-18 2.6799e-18
3.7399e+00 9.5413e-17 3.2865e-16 4.4822e-16 1.0138e-15 4.1267e-16 1.9911e-17 4.7903e-18 2.6449e-18
3.9627e+00 9.0701e-17 3.1310e-16 4.2707e-16 9.6622e-16 3.9338e-16 1.9282e-17 4.6688e-18 2.5671e-18
4.1987e+00 8.6313e-17 2.9812e-16 4.0682e-16 9.2059e-16 3.7527e-16 1.8344e-17 4.4741e-18 2.5230e-18
4.4488e+00 8.2064e-17 2.8372e-16 3.8741e-16 8.7715e-16 3.5795e-16 1.7754e-17 4.3516e-18 2.4751e-18
4.7138e+00 7.8041e-17 2.7001e-16 3.6874e-16 8.3579e-16 3.4141e-16 1.6871e-17 4.2290e-18 2.3876e-18
4.9945e+00 7.4264e-17 2.5705e-16 3.5107e-16 7.9565e-16 3.2524e-16 1.6322e-17 4.0399e-18 2.3346e-18
5.2920e+00 7.0621e-17 2.4465e-16 3.3423e-16 7.5758e-16 3.1011e-16 1.5495e-17 3.9209e-18 2.2796e-18
5.6072e+00 6.7150e-17 2.3288e-16 3.1820e-16 7.2180e-16 2.9575e-16 1.4989e-17 3.7389e-18 2.1886e-18
5.9411e+00 6.3855e-17 2.2167e-16 3.0301e-16 6.8798e-16 2.8178e-16 1.4220e-17 3.6254e-18 2.1320e-18
6.2950e+00 6.0765e-17 2.1112e-16 2.8861e-16 6.5546e-16 2.6871e-16 1.3757e-17 3.5141e-18 2.0753e-18
6.6699e+00 5.7776e-17 2.0106e-16 2.7482e-16 6.2439e-16 2.5622e-16 1.3044e-17 3.3452e-18 1.9855e-18
7.0672e+00 5.4956e-17 1.9133e-16 2.6172e-16 5.9478e-16 2.4407e-16 1.2621e-17 3.2409e-18 1.9292e-18
