4.1504e-01 1.1371e-16 4.1326e-16 1.6156e-14 6.0958e-15 9.9700e-16 5.5293e-18 0.0000e+00
4.3976e-01 1.0840e-16 3.9459e-16 1.5484e-14 5.9389e-15 1.0024e-15 5.7800e-18 0.0000e+00
4.6595e-01 1.0333e-16 3.7671e-16 1.4836e-14 5.7793e-15 1.0062e-15 6.0366e-18 0.0000e+00
4.9370e-01 9.8468e-17 3.5960e-16 1.4213e-14 5.6176e-15 1.0081e-15 6.2976e-18 0.0000e+00
5.2311e-01 9.3844e-17 3.4321e-16 1.3611e-14 5.4545e-15 1.0080e-15 6.5645e-18 0.0000e+00
5.5427e-01 8.9430e-17 3.2754e-16 1.3033e-14 5.2905e-15 1.0058e-15 6.8382e-18 0.0000e+00
5.8728e-01 8.5208e-17 3.1254e-16 1.2474e-14 5.1264e-15 1.0014e-15 7.1168e-18 0.0000e+00
6.2226e-01 8.1171e-17 2.9818e-16 1.1936e-14 4.9627e-15 9.8495e-16 7.4008e-18 0.0000e+00
6.5932e-01 7.7301e-17 2.8445e-16 1.1422e-14 4.7999e-15 9.7627e-16 7.6887e-18 0.0000e+00
6.9859e-01 7.3594e-17 2.7132e-16 1.0925e-14 4.6386e-15 9.6546e-16 7.9810e-18 0.0000e+00
7.4020e-01 7.0092e-17 2.5878e-16 1.0447e-14 4.4791e-15 9.5262e-16 8.2777e-18 4.6971e-23
7.8428e-01 6.6770e-17 2.4679e-16 9.9904e-15 4.3219e-15 9.3789e-16 8.5797e-18 1.4394e-22
8.3099e-01 6.3612e-17 2.3534e-16 9.5503e-15 4.1673e-15 9.2149e-16 8.8866e-18 2.4512e-22
8.8049e-01 6.0600e-17 2.2438e-16 9.1277e-15 4.0157e-15 8.9462e-16 9.1980e-18 3.5088e-22
9.3293e-01 5.7721e-17 2.1391e-16 8.7238e-15 3.8672e-15 8.7567e-16 9.5138e-18 4.6196e-22
9.8850e-01 5.4960e-17 2.0390e-16 8.3350e-15 3.7221e-15 8.5571e-16 9.8345e-18 5.7947e-22
1.0474e+00 5.2321e-17 1.9435e-16 7.9623e-15 3.5806e-15 8.3493e-16 1.0161e-17 6.3966e-22
1.1098e+00 4.9776e-17 1.8523e-16 7.6063e-15 3.4427e-15 8.0518e-16 1.0490e-17 7.6801e-22
1.1758e+00 4.7353e-17 1.7648e-16 7.2638e-15 3.3086e-15 7.8357e-16 1.0824e-17 9.0438e-22
1.2459e+00 4.5060e-17 1.6814e-16 6.9358e-15 3.1783e-15 7.6170e-16 1.1161e-17 1.0479e-21
1.3201e+00 4.2873e-17 1.6018e-16 6.6228e-15 3.0520e-15 7.3970e-16 1.1300e-17 1.1981e-21
1.3987e+00 4.0810e-17 1.5265e-16 6.3220e-15 2.9295e-15 7.1006e-16 1.1643e-17 1.2724e-21
1.4820e+00 3.8847e-17 1.4549e-16 6.0342e-15 2.8109e-15 6.8841e-16 1.1990e-17 1.4314e-21
1.5703e+00 3.6994e-17 1.3861e-16 5.7585e-15 2.6962e-15 6.6695e-16 1.2342e-17 1.5961e-21
1.6638e+00 3.5216e-17 1.3205e-16 5.4958e-15 2.5854e-15 6.3864e-16 1.2697e-17 1.7665e-21
1.7629e+00 3.3516e-17 1.2577e-16 5.2435e-15 2.4783e-15 6.1802e-16 1.3055e-17 1.8498e-21
1.8679e+00 3.1887e-17 1.1979e-16 5.0023e-15 2.3750e-15 5.9093e-16 1.3417e-17 2.0288e-21
1.9792e+00 3.0324e-17 1.1407e-16 4.7724e-15 2.2754e-15 5.7137e-16 1.3782e-17 2.2139e-21
2.0970e+00 2.8841e-17 1.0858e-16 4.5519e-15 2.1794e-15 5.5224e-16 1.3933e-17 2.4051e-21
2.2219e+00 2.7432e-17 1.0332e-16 4.3411e-15 2.0869e-15 5.2724e-16 1.4300e-17 2.4978e-21
2.3543e+00 2.6092e-17 9.8335e-17 4.1396e-15 1.9978e-15 5.0928e-16 1.4671e-17 2.6983e-21
2.4945e+00 2.4818e-17 9.3609e-17 3.9478e-15 1.9122e-15 4.8582e-16 1.5043e-17 2.9055e-21
2.6431e+00 2.3604e-17 8.9092e-17 3.7638e-15 1.8298e-15 4.6907e-16 1.5417e-17 3.1194e-21
2.8005e+00 2.2448e-17 8.4845e-17 3.5882e-15 1.7506e-15 4.4714e-16 1.5573e-17 3.2222e-21
2.9673e+00 2.1354e-17 8.0797e-17 3.4209e-15 1.6745e-15 4.3163e-16 1.5949e-17 3.4462e-21
3.1440e+00 2.0319e-17 7.6946e-17 3.2607e-15 1.6015e-15 4.1121e-16 1.6325e-17 3.6774e-21
3.3313e+00 1.9333e-17 7.3267e-17 3.1077e-15 1.5313e-15 3.9686e-16 1.6700e-17 3.7878e-21
3.5297e+00 1.8387e-17 6.9750e-17 2.9617e-15 1.4640e-15 3.7791e-16 1.6855e-17 4.0296e-21
3.7399e+00 1.7480e-17 6.6386e-17 2.8228e-15 1.3993e-15 3.6469e-16 1.7227e-17 4.2791e-21
3.9627e+00 1.6615e-17 6.3146e-17 2.6897e-15 1.3374e-15 3.4716e-16 1.7596e-17 4.3973e-21
4.1987e+00 1.5796e-17 6.0056e-17 2.5628e-15 1.2780e-15 3.3500e-16 1.7959e-17 4.6579e-21
