1.1851964e+005	3.0212021e+001	8.7343390e+000	9.5983555e-001	8.3231638e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	
1.1851964e+005	3.5823849e+001	5.2871594e+000	5.6240028e-001	4.8142545e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	
1.1851964e+005	4.2478063e+001	3.3201762e+000	3.4678135e-001	2.8810166e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	
1.1851964e+005	5.0368286e+001	2.1414205e+000	2.2124228e-001	1.7895953e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	
1.1851964e+005	5.9724103e+001	1.4088662e+000	1.4457296e-001	1.1441431e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	
1.1851964e+005	7.0817746e+001	9.4103460e-001	9.6143791e-002	7.4751338e-002	0.0000000e+000	0.0000000e+000	0.0000000e+000	
1.1851964e+005	8.3972013e+001	6.3596111e-001	6.4787510e-002	4.9648433e-002	0.0000000e+000	0.0000000e+000	0.0000000e+000	
1.1851964e+005	9.9569661e+001	4.3374360e-001	4.4102529e-002	3.3394270e-002	0.0000000e+000	0.0000000e+000	0.0000000e+000	
1.1851964e+005	1.1806454e+002	2.9793789e-001	3.0257838e-002	2.2678660e-002	1.1143529e-001	0.0000000e+000	0.0000000e+000	
1.1851964e+005	1.3999482e+002	2.0573840e-001	2.0883279e-002	1.5509189e-002	7.6822715e-002	1.0000000e-025	0.0000000e+000	
1.1851964e+005	1.6599860e+002	1.4251631e-001	1.4471863e-002	1.0645678e-002	4.6943418e-002	4.1294292e-003	0.0000000e+000	
1.1851964e+005	1.9683253e+002	9.8533614e-002	1.0033585e-002	7.2708088e-003	2.3441645e-002	2.1602965e-003	0.0000000e+000	
1.1851964e+005	2.3339382e+002	6.2496208e-002	6.5102390e-003	3.0723142e-003	6.9976219e-003	6.7778967e-004	0.0000000e+000	
1.1851964e+005	2.7674629e+002	0.0000000e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	1.0000000e-025	0.0000000e+000	
1.3407138e+005	6.5200000e+000	2.4601786e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	
1.3407138e+005	7.7310781e+000	2.9124721e+000	1.2734847e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	
1.3407138e+005	9.1671117e+000	3.5937038e+000	1.5403212e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	
1.3407138e+005	1.0869886e+001	4.7670777e+000	1.9766320e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	
1.3407138e+005	1.2888947e+001	7.2419769e+000	2.8339690e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	
1.3407138e+005	1.5283046e+001	1.4486251e+001	5.1742955e-001	2.1866426e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	
1.3407138e+005	1.8121844e+001	3.4137787e+001	1.8925409e+000	3.5002544e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	
1.3407138e+005	2.1487943e+001	2.5059450e+001	3.2759612e+000	7.6268572e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	
1.3407138e+005	2.5479289e+001	1.3656427e+001	1.5912363e+000	1.2195534e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	
1.3407138e+005	3.0212021e+001	7.8219953e+000	8.5607968e-001	7.6055913e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	
1.3407138e+005	3.5823849e+001	4.7208035e+000	5.0041022e-001	4.3388445e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	
1.3407138e+005	4.2478063e+001	2.9591663e+000	3.0815011e-001	2.5823743e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	
1.3407138e+005	5.0368286e+001	1.9062361e+000	1.9642903e-001	1.5994868e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	
1.3407138e+005	5.9724103e+001	1.2530258e+000	1.2828271e-001	1.0208059e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	
1.3407138e+005	7.0817746e+001	8.3640297e-001	8.5274628e-002	6.6616693e-002	0.0000000e+000	0.0000000e+000	0.0000000e+000	
1.3407138e+005	8.3972013e+001	5.6499824e-001	5.7446808e-002	4.4213078e-002	0.0000000e+000	0.0000000e+000	0.0000000e+000	
1.3407138e+005	9.9569661e+001	3.8525203e-001	3.9099514e-002	2.9727359e-002	0.0000000e+000	0.0000000e+000	0.0000000e+000	
1.3407138e+005	1.1806454e+002	2.6463527e-001	2.6825699e-002	2.0189672e-002	1.2200698e-001	0.0000000e+000	0.0000000e+000	
1.3407138e+005	1.3999482e+002	1.8282779e-001	1.8519865e-002	1.3817899e-002	8.8553666e-002	1.0000000e-025	0.0000000e+000	
1.3407138e+005	1.6599860e+002	1.2683888e-001	1.2846146e-002	9.5087731e-003	5.8611245e-002	5.1775220e-003	0.0000000e+000	
1.3407138e+005	1.9683253e+002	8.8180828e-002	8.9374822e-003	6.5587622e-003	3.3732978e-002	3.0881974e-003	0.0000000e+000	
1.3407138e+005	2.3339382e+002	6.1051265e-002	6.2104248e-003	4.4858059e-003	1.5086143e-002	1.4381941e-003	0.0000000e+000	
1.3407138e+005	2.7674629e+002	8.8463570e-003	3.7724578e-004	2.5697974e-004	2.8645839e-003	2.8632520e-004	0.0000000e+000	
1.3407138e+005	3.2815141e+002	0.0000000e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	1.0000000e-025	0.0000000e+000	
1.5166376e+005	6.5200000e+000	2.2670104e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	
1.5166376e+005	7.7310781e+000	2.6987227e+000	1.1783022e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	
1.5166376e+005	9.1671117e+000	3.3550367e+000	1.4351078e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	
